Timestamp,pressure,temp,rel_hum,hum_temp,date,time,longitude,latitude,altitude,sat
2026-01-12 11:27:06,1006.45,+2170,3.1,+2260,2015/10/18,00:21:01,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:07,1006.44,+2167,3.1,+2260,2015/10/18,00:21:02,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:08,1006.42,+2162,3.09,+2260,2015/10/18,00:21:03,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:09,1006.45,+2163,3.09,+2260,2015/10/18,00:21:04,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:10,1006.43,+2164,3.09,+2260,2015/10/18,00:21:05,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:11,1006.46,+2165,3.09,+2260,2015/10/18,00:21:06,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:12,1006.43,+2162,3.09,+2260,2015/10/18,00:21:07,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:13,1006.43,+2164,3.09,+2259,2015/10/18,00:21:08,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:14,1006.52,+2160,3.1,+2260,2015/10/18,00:21:09,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:15,1006.39,+2162,3.1,+2260,2015/10/18,00:21:10,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:16,1006.37,+2162,3.1,+2260,2015/10/18,00:21:11,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:17,1006.45,+2163,3.1,+2262,2015/10/18,00:21:12,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:18,1006.45,+2165,3.1,+2260,2015/10/18,00:21:13,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:19,1006.37,+2163,3.1,+2260,2015/10/18,00:21:14,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:20,1006.41,+2163,3.1,+2260,2015/10/18,00:21:15,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:21,1006.42,+2163,3.1,+2260,2015/10/18,00:21:16,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:22,1006.44,+2163,3.1,+2260,2015/10/18,00:21:17,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:23,1006.39,+2164,3.1,+2260,2015/10/18,00:21:18,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:24,1006.38,+2165,3.09,+2260,2015/10/18,00:21:19,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:25,1006.37,+2163,3.09,+2260,2015/10/18,00:21:20,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:26,1006.45,+2163,3.09,+2260,2015/10/18,00:21:21,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:27,1006.41,+2161,3.09,+2260,2015/10/18,00:21:22,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:28,1006.39,+2164,3.09,+2260,2015/10/18,00:21:23,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:29,1006.42,+2160,3.09,+2260,2015/10/18,00:21:24,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:30,1006.39,+2161,3.09,+2260,2015/10/18,00:21:25,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:31,1006.42,+2163,3.09,+2259,2015/10/18,00:21:26,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:32,1006.4,+2161,3.09,+2260,2015/10/18,00:21:27,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:33,1006.48,+2162,3.09,+2259,2015/10/18,00:21:28,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:34,1006.45,+2164,3.09,+2259,2015/10/18,00:21:29,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:35,1006.45,+2161,3.09,+2260,2015/10/18,00:21:30,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:36,1006.44,+2163,3.09,+2259,2015/10/18,00:21:31,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:37,1006.46,+2161,3.08,+2260,2015/10/18,00:21:32,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:38,1006.37,+2160,3.07,+2260,2015/10/18,00:21:33,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:39,1006.44,+2158,3.07,+2259,2015/10/18,00:21:34,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:40,1006.44,+2160,3.08,+2259,2015/10/18,00:21:35,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:41,1006.38,+2164,3.08,+2259,2015/10/18,00:21:36,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:42,1006.46,+2164,3.09,+2260,2015/10/18,00:21:37,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:43,1006.45,+2163,3.09,+2259,2015/10/18,00:21:38,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:44,1006.46,+2161,3.1,+2259,2015/10/18,00:21:39,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:45,1006.42,+2164,3.1,+2259,2015/10/18,00:21:40,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:46,1006.4,+2164,3.1,+2259,2015/10/18,00:21:41,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:47,1006.49,+2164,3.1,+2259,2015/10/18,00:21:42,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:48,1006.45,+2166,3.1,+2259,2015/10/18,00:21:43,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:49,1006.43,+2165,3.1,+2260,2015/10/18,00:21:44,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:50,1006.42,+2164,3.1,+2259,2015/10/18,00:21:45,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:51,1006.47,+2162,3.11,+2259,2015/10/18,00:21:46,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:52,1006.45,+2162,3.12,+2259,2015/10/18,00:21:47,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:53,1006.47,+2163,3.12,+2259,2015/10/18,00:21:48,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:54,1006.41,+2160,3.11,+2259,2015/10/18,00:21:49,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:55,1006.44,+2160,3.1,+2260,2015/10/18,00:21:50,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:56,1006.47,+2160,3.1,+2259,2015/10/18,00:21:51,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:57,1006.4,+2158,3.09,+2259,2015/10/18,00:21:52,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:58,1006.36,+2150,3.08,+2259,2015/10/18,00:21:53,+0000000000,+0000000000,-00017000,00
2026-01-12 11:27:59,1006.43,+2157,3.07,+2259,2015/10/18,00:21:54,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:00,1006.47,+2164,3.07,+2259,2015/10/18,00:21:55,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:01,1006.4,+2162,3.08,+2258,2015/10/18,00:21:56,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:02,1006.42,+2164,3.08,+2259,2015/10/18,00:21:57,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:03,1006.45,+2169,3.08,+2259,2015/10/18,00:21:58,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:04,1006.38,+2164,3.09,+2259,2015/10/18,00:21:59,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:05,1006.43,+2161,3.1,+2259,2015/10/18,00:22:00,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:06,1006.39,+2160,3.1,+2258,2015/10/18,00:22:01,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:07,1006.41,+2165,3.1,+2259,2015/10/18,00:22:02,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:08,1006.39,+2157,3.11,+2259,2015/10/18,00:22:03,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:09,1006.43,+2164,3.11,+2259,2015/10/18,00:22:04,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:10,1006.41,+2161,3.12,+2258,2015/10/18,00:22:05,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:11,1006.41,+2162,3.12,+2259,2015/10/18,00:22:06,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:12,1006.44,+2162,3.12,+2259,2015/10/18,00:22:07,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:13,1006.41,+2161,3.12,+2258,2015/10/18,00:22:08,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:14,1006.42,+2164,3.13,+2259,2015/10/18,00:22:09,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:15,1006.42,+2164,3.13,+2259,2015/10/18,00:22:10,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:16,1006.42,+2164,3.13,+2259,2015/10/18,00:22:11,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:17,1006.4,+2164,3.13,+2258,2015/10/18,00:22:12,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:18,1006.39,+2160,3.14,+2258,2015/10/18,00:22:13,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:19,1006.42,+2164,3.14,+2259,2015/10/18,00:22:14,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:20,1006.38,+2164,3.14,+2259,2015/10/18,00:22:15,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:21,1006.37,+2160,3.15,+2259,2015/10/18,00:22:16,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:22,1006.39,+2161,3.15,+2259,2015/10/18,00:22:17,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:23,1006.36,+2164,3.15,+2259,2015/10/18,00:22:18,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:24,1006.35,+2165,3.15,+2259,2015/10/18,00:22:19,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:25,1006.41,+2165,3.16,+2259,2015/10/18,00:22:20,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:26,1006.38,+2165,3.16,+2259,2015/10/18,00:22:21,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:27,1006.39,+2164,3.16,+2259,2015/10/18,00:22:22,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:28,1006.38,+2165,3.16,+2259,2015/10/18,00:22:23,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:29,1006.33,+2167,3.16,+2259,2015/10/18,00:22:24,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:30,1006.33,+2163,3.17,+2259,2015/10/18,00:22:25,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:31,1006.4,+2167,3.17,+2259,2015/10/18,00:22:26,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:32,1006.39,+2163,3.17,+2260,2015/10/18,00:22:27,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:33,1006.37,+2163,3.17,+2260,2015/10/18,00:22:28,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:34,1006.37,+2164,3.17,+2259,2015/10/18,00:22:29,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:35,1006.38,+2168,3.17,+2260,2015/10/18,00:22:30,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:36,1006.36,+2164,3.18,+2260,2015/10/18,00:22:31,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:37,1006.42,+2164,3.18,+2260,2015/10/18,00:22:32,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:38,1006.44,+2164,3.18,+2260,2015/10/18,00:22:33,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:39,1006.39,+2160,3.18,+2260,2015/10/18,00:22:34,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:40,1006.41,+2167,3.18,+2260,2015/10/18,00:22:35,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:41,1006.44,+2164,3.18,+2260,2015/10/18,00:22:36,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:42,1006.37,+2164,3.18,+2260,2015/10/18,00:22:37,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:43,1006.36,+2163,3.18,+2260,2015/10/18,00:22:38,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:44,1006.35,+2160,3.17,+2259,2015/10/18,00:22:39,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:45,1006.41,+2163,3.17,+2260,2015/10/18,00:22:40,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:46,1006.42,+2164,3.17,+2260,2015/10/18,00:22:41,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:47,1006.37,+2165,3.18,+2259,2015/10/18,00:22:42,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:48,1006.37,+2168,3.17,+2259,2015/10/18,00:22:43,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:49,1006.39,+2161,3.16,+2260,2015/10/18,00:22:44,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:50,1006.38,+2163,3.15,+2260,2015/10/18,00:22:45,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:51,1006.32,+2164,3.15,+2260,2015/10/18,00:22:46,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:52,1006.35,+2164,3.15,+2260,2015/10/18,00:22:47,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:53,1006.38,+2164,3.15,+2262,2015/10/18,00:22:48,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:54,1006.37,+2164,3.16,+2260,2015/10/18,00:22:49,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:55,1006.4,+2164,3.16,+2260,2015/10/18,00:22:50,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:56,1006.4,+2164,3.16,+2260,2015/10/18,00:22:51,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:57,1006.37,+2167,3.16,+2260,2015/10/18,00:22:52,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:58,1006.38,+2165,3.16,+2260,2015/10/18,00:22:53,+0000000000,+0000000000,-00017000,00
2026-01-12 11:28:59,1006.39,+2163,3.16,+2262,2015/10/18,00:22:54,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:00,1006.39,+2165,3.16,+2260,2015/10/18,00:22:55,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:01,1006.41,+2165,3.17,+2260,2015/10/18,00:22:56,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:02,1006.39,+2164,3.17,+2260,2015/10/18,00:22:57,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:03,1006.39,+2164,3.17,+2260,2015/10/18,00:22:58,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:04,1006.39,+2164,3.17,+2260,2015/10/18,00:22:59,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:05,1006.36,+2165,3.17,+2260,2015/10/18,00:23:00,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:06,1006.41,+2165,3.17,+2262,2015/10/18,00:23:01,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:07,1006.38,+2168,3.16,+2260,2015/10/18,00:23:02,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:08,1006.34,+2167,3.16,+2260,2015/10/18,00:23:03,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:09,1006.41,+2167,3.16,+2260,2015/10/18,00:23:04,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:10,1006.41,+2165,3.16,+2260,2015/10/18,00:23:05,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:11,1006.42,+2164,3.16,+2262,2015/10/18,00:23:06,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:12,1006.39,+2163,3.16,+2262,2015/10/18,00:23:07,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:13,1006.39,+2164,3.16,+2262,2015/10/18,00:23:08,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:14,1006.38,+2164,3.15,+2260,2015/10/18,00:23:09,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:15,1006.37,+2164,3.15,+2262,2015/10/18,00:23:10,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:16,1006.37,+2164,3.14,+2260,2015/10/18,00:23:11,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:17,1006.34,+2168,3.13,+2260,2015/10/18,00:23:12,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:18,1006.37,+2167,3.13,+2260,2015/10/18,00:23:13,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:19,1006.4,+2163,3.13,+2260,2015/10/18,00:23:14,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:20,1006.38,+2167,3.13,+2262,2015/10/18,00:23:15,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:21,1006.39,+2167,3.14,+2260,2015/10/18,00:23:16,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:22,1006.4,+2162,3.14,+2260,2015/10/18,00:23:17,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:23,1006.4,+2164,3.14,+2262,2015/10/18,00:23:18,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:24,1006.34,+2166,3.14,+2262,2015/10/18,00:23:19,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:25,1006.39,+2166,3.15,+2262,2015/10/18,00:23:20,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:26,1006.36,+2164,3.15,+2262,2015/10/18,00:23:21,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:27,1006.36,+2164,3.14,+2262,2015/10/18,00:23:22,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:28,1006.36,+2164,3.15,+2263,2015/10/18,00:23:23,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:29,1006.33,+2170,3.15,+2262,2015/10/18,00:23:24,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:30,1006.31,+2162,3.15,+2263,2015/10/18,00:23:25,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:31,1006.44,+2167,3.15,+2263,2015/10/18,00:23:26,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:32,1006.33,+2165,3.15,+2262,2015/10/18,00:23:27,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:33,1006.4,+2165,3.15,+2262,2015/10/18,00:23:28,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:34,1006.4,+2167,3.16,+2260,2015/10/18,00:23:29,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:35,1006.36,+2164,3.16,+2262,2015/10/18,00:23:30,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:36,1006.38,+2163,3.16,+2262,2015/10/18,00:23:31,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:37,1006.4,+2165,3.16,+2262,2015/10/18,00:23:32,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:38,1006.41,+2172,3.17,+2263,2015/10/18,00:23:33,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:39,1006.37,+2170,3.17,+2263,2015/10/18,00:23:34,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:40,1006.35,+2166,3.17,+2262,2015/10/18,00:23:35,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:41,1006.36,+2168,3.17,+2262,2015/10/18,00:23:36,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:42,1006.36,+2166,3.17,+2262,2015/10/18,00:23:37,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:43,1006.35,+2168,3.17,+2264,2015/10/18,00:23:38,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:44,1006.38,+2167,3.17,+2263,2015/10/18,00:23:39,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:45,1006.33,+2165,3.18,+2263,2015/10/18,00:23:40,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:46,1006.38,+2168,3.18,+2263,2015/10/18,00:23:41,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:47,1006.35,+2168,3.18,+2262,2015/10/18,00:23:42,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:48,1006.35,+2164,3.18,+2263,2015/10/18,00:23:43,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:49,1006.37,+2164,3.18,+2262,2015/10/18,00:23:44,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:50,1006.35,+2167,3.18,+2263,2015/10/18,00:23:45,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:51,1006.37,+2170,3.18,+2263,2015/10/18,00:23:46,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:52,1006.33,+2164,3.18,+2263,2015/10/18,00:23:47,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:53,1006.38,+2166,3.19,+2263,2015/10/18,00:23:48,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:54,1006.4,+2167,3.19,+2262,2015/10/18,00:23:49,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:55,1006.42,+2165,3.19,+2264,2015/10/18,00:23:50,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:56,1006.35,+2169,3.18,+2263,2015/10/18,00:23:51,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:57,1006.36,+2168,3.18,+2263,2015/10/18,00:23:52,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:58,1006.36,+2165,3.17,+2263,2015/10/18,00:23:53,+0000000000,+0000000000,-00017000,00
2026-01-12 11:29:59,1006.37,+2166,3.16,+2263,2015/10/18,00:23:54,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:00,1006.36,+2167,3.16,+2263,2015/10/18,00:23:55,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:01,1006.39,+2164,3.16,+2263,2015/10/18,00:23:56,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:02,1006.39,+2162,3.15,+2263,2015/10/18,00:23:57,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:03,1006.4,+2164,3.15,+2263,2015/10/18,00:23:58,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:04,1006.4,+2164,3.15,+2263,2015/10/18,00:23:59,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:05,1006.34,+2163,3.15,+2264,2015/10/18,00:24:00,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:06,1006.37,+2163,3.15,+2263,2015/10/18,00:24:01,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:07,1006.38,+2166,3.15,+2264,2015/10/18,00:24:02,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:08,1006.4,+2166,3.16,+2263,2015/10/18,00:24:03,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:09,1006.38,+2163,3.16,+2264,2015/10/18,00:24:04,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:10,1006.38,+2164,3.16,+2264,2015/10/18,00:24:05,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:11,1006.36,+2165,3.16,+2264,2015/10/18,00:24:06,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:12,1006.27,+2168,3.16,+2264,2015/10/18,00:24:07,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:13,1006.33,+2165,3.16,+2263,2015/10/18,00:24:08,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:14,1006.32,+2168,3.16,+2264,2015/10/18,00:24:09,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:15,1006.37,+2165,3.16,+2263,2015/10/18,00:24:10,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:16,1006.32,+2163,3.17,+2264,2015/10/18,00:24:11,+0000000000,+0000000000,-00017000,00
2026-01-12 11:30:17,1006.36,+2164,3.17,+2264,2015/10/18,00:24:12,+0000000000,+0000000000,-00017000,00
